R,G,B,gray,grad_mag,local_std,laplacian,boundary,image_id,split
140.0,139.0,95.0,124.666664,27.8488,2.8282545,0.9999924,0,100099,test
90.0,166.0,226.0,160.66667,16.034655,1.7001839,1.6666565,0,100099,test
128.0,130.0,90.0,116.0,12.692956,1.4069443,1.6666718,0,100099,test
130.0,132.0,83.0,115.0,44.944424,4.6587663,8.666664,0,100099,test
104.0,101.0,68.0,91.0,19.194902,2.1659653,0.6666641,0,100099,test
161.0,164.0,111.0,145.33333,50.651306,6.072479,10.3333435,0,100099,test
98.0,128.0,78.0,101.333336,0.0,0.0,0.0,0,100099,test
107.0,174.0,229.0,170.0,1.9436471,0.416927,0.33332825,0,100099,test
93.0,93.0,67.0,84.333336,12.727911,1.306534,3.0000076,0,100099,test
106.0,106.0,68.0,93.333336,5.8309493,0.88553923,2.3333282,0,100099,test
180.0,174.0,122.0,158.66667,15.441631,1.9034303,1.5258789e-05,0,100099,test
132.0,133.0,89.0,118.0,9.104335,1.0707401,1.0,0,100099,test
73.0,143.0,192.0,136.0,37.276737,3.9424572,4.3333282,0,100099,test
107.0,168.0,213.0,162.66667,34.80104,3.5638704,3.0517578e-05,0,100099,test
89.0,162.0,215.0,155.33333,7.6739025,0.89704376,1.0,0,100099,test
106.0,177.0,233.0,172.0,2.5386004,0.72213876,0.6666565,0,100099,test
163.0,169.0,121.0,151.0,16.445196,5.8877854,41.33333,0,100099,test
141.0,125.0,91.0,119.0,112.93755,18.94142,85.33333,0,100099,test
96.0,89.0,60.0,81.666664,13.928389,1.571381,2.0,0,100099,test
93.0,83.0,56.0,77.333336,75.70264,8.694298,17.333328,0,100099,test
82.0,78.0,51.0,70.333336,41.531784,4.2449417,1.0,0,100099,test
112.0,129.0,85.0,108.666664,12.400705,1.6998966,5.3333282,0,100099,test
129.0,145.0,98.0,124.0,7.2111025,0.94269395,0.0,0,100099,test
39.0,49.0,25.0,37.666668,96.338524,12.529477,27.666664,0,100099,test
73.0,66.0,47.0,62.0,66.03872,7.4294534,29.000004,0,100099,test
98.0,112.0,77.0,95.666664,51.033756,5.4750857,7.333336,0,100099,test
149.0,154.0,100.0,134.33333,55.337345,6.0021157,10.3333435,0,100099,test
86.0,158.0,206.0,150.0,47.450554,4.998828,1.9999847,0,100099,test
134.0,121.0,89.0,114.666664,32.128216,3.958032,4.6666718,0,100099,test
109.0,136.0,85.0,110.0,3.8005843,0.67531824,0.33333588,0,100099,test
117.0,143.0,82.0,114.0,30.64129,4.4083548,1.6666718,0,100099,test
158.0,160.0,110.0,142.66667,21.296856,2.284886,2.0,0,100099,test
95.0,157.0,194.0,148.66667,29.367392,3.7481766,26.333313,0,100099,test
87.0,151.0,195.0,144.33333,10.466892,1.0761985,0.33335876,0,100099,test
95.0,167.0,225.0,162.33333,4.055178,1.0307764,2.3333282,0,100099,test
100.0,169.0,224.0,164.33333,10.770329,1.2468711,1.0,0,100099,test
75.0,146.0,198.0,139.66667,9.910706,1.2808689,6.0,0,100099,test
74.0,139.0,181.0,131.33333,22.01013,2.2904353,0.99998474,0,100099,test
91.0,85.0,59.0,78.333336,24.33561,2.6886806,1.0,0,100099,test
160.0,158.0,107.0,141.66667,16.282225,1.6630168,0.66667175,0,100099,test
75.0,63.0,47.0,61.666668,23.09882,4.325586,21.0,0,100099,test
117.0,136.0,132.0,128.33333,52.9675,6.1210127,18.333351,0,100099,test
100.0,164.0,210.0,158.0,38.48231,3.9973135,2.6666718,0,100099,test
97.0,92.0,63.0,84.0,20.30872,2.4545677,7.333336,0,100099,test
120.0,125.0,85.0,110.0,46.571323,4.7300158,6.6666718,0,100099,test
107.0,134.0,83.0,108.0,4.2163734,0.49706167,2.6666641,0,100099,test
108.0,104.0,69.0,93.666664,3.4318926,0.44743192,2.9999924,0,100099,test
149.0,157.0,106.0,137.33333,34.00652,8.432754,33.66665,0,100099,test
132.0,150.0,98.0,126.666664,19.686424,2.0890806,1.0000076,0,100099,test
151.0,160.0,107.0,139.33333,104.78551,10.666738,4.000023,0,100099,test
84.0,100.0,73.0,85.666664,26.386034,2.7446682,0.6666565,0,100099,test
134.0,114.0,77.0,108.333336,43.107098,13.544631,41.999985,0,100099,test
158.0,158.0,108.0,141.33333,12.119765,1.3154728,1.0,0,100099,test
105.0,175.0,234.0,171.33333,8.602325,0.95504415,2.0,0,100099,test
119.0,132.0,89.0,113.333336,10.077464,1.3147303,0.6666794,0,100099,test
113.0,162.0,194.0,156.33333,2.1081626,1.2585644,6.0000153,0,100099,test
138.0,137.0,93.0,122.666664,52.919247,5.586675,0.6666565,0,100099,test
78.0,148.0,197.0,141.0,44.284454,4.6584516,5.3333282,0,100099,test
79.0,146.0,191.0,138.66667,24.13392,2.5674496,5.3333435,0,100099,test
145.0,148.0,95.0,129.33333,37.15434,3.9218438,5.3333435,0,100099,test
114.0,108.0,74.0,98.666664,12.736649,1.3191794,3.0,0,100099,test
130.0,142.0,96.0,122.666664,12.238378,1.3309712,0.9999924,0,100099,test
166.0,163.0,112.0,147.0,10.994954,1.7771333,0.0,0,100099,test
145.0,153.0,102.0,133.33333,14.391351,1.4231622,0.66667175,0,100099,test
172.0,171.0,114.0,152.33333,16.200153,2.685319,3.0000305,0,100099,test
107.0,168.0,212.0,162.33333,40.425514,4.1645827,1.0000305,0,100099,test
159.0,168.0,115.0,147.33333,58.088066,6.7385607,6.0,0,100099,test
117.0,142.0,87.0,115.333336,0.0,0.0,0.0,0,100099,test
95.0,99.0,72.0,88.666664,20.35245,2.1486506,3.0000153,0,100099,test
107.0,163.0,198.0,156.0,53.082733,5.4160857,2.0000153,0,100099,test
62.0,125.0,166.0,117.666664,3.4318895,1.7978938,3.3333435,0,100099,test
113.0,111.0,73.0,99.0,3.6817915,0.7538961,2.0,0,100099,test
147.0,127.0,90.0,121.333336,51.798763,6.793264,21.666672,0,100099,test
58.0,55.0,46.0,53.0,9.718255,3.577852,15.666664,0,100099,test
157.0,145.0,105.0,135.66667,53.084854,8.324885,37.333344,0,100099,test
126.0,132.0,88.0,115.333336,51.863075,5.273015,3.9999847,0,100099,test
161.0,171.0,118.0,150.0,1.0540861,3.058671,9.666672,0,100099,test
100.0,163.0,207.0,156.66667,12.229298,1.5077922,1.333313,0,100099,test
95.0,166.0,220.0,160.33333,8.768622,1.0968705,2.0,0,100099,test
145.0,147.0,100.0,130.66667,25.29825,2.6294606,2.0000076,0,100099,test
142.0,155.0,101.0,132.66667,4.2426405,0.6281172,2.0,0,100099,test
142.0,145.0,98.0,128.33333,35.839127,3.6701126,0.6666565,0,100099,test
99.0,98.0,70.0,89.0,32.947758,3.577886,3.3333282,0,100099,test
160.0,180.0,213.0,184.33333,23.27136,4.594494,9.666687,1,10081,test
115.0,135.0,159.0,136.33333,25.298231,2.788789,7.666687,1,10081,test
154.0,150.0,125.0,143.0,547.6889,55.156418,10.6666565,1,10081,test
164.0,191.0,221.0,192.0,19.14274,6.0528274,2.0,1,10081,test
131.0,133.0,111.0,125.0,410.0542,44.28836,42.0,1,10081,test
159.0,160.0,142.0,153.66667,288.19745,34.689247,79.00002,1,10081,test
124.0,142.0,162.0,142.66667,4.921601,2.2430449,12.333298,1,10081,test
165.0,188.0,222.0,191.66667,71.94133,8.109119,29.999985,1,10081,test
87.0,82.0,44.0,71.0,98.48859,16.258772,16.333328,1,10081,test
86.0,81.0,43.0,70.0,141.70078,14.418785,13.66666,1,10081,test
166.0,179.0,195.0,180.0,159.38354,17.834635,44.0,1,10081,test
161.0,184.0,216.0,187.0,12.445428,1.4816587,0.66667175,1,10081,test
165.0,186.0,215.0,188.66667,25.179386,2.9567192,3.9999695,1,10081,test
100.0,96.0,51.0,82.333336,166.4405,16.9619,14.666676,1,10081,test
163.0,189.0,226.0,192.66667,2.5385804,1.5799031,4.6666718,1,10081,test
140.0,140.0,130.0,136.66667,27.018513,6.479083,45.333313,1,10081,test
56.0,38.0,0.0,31.333334,383.19037,43.29916,138.66666,1,10081,test
156.0,181.0,212.0,183.0,3.2998245,1.9931524,17.666672,1,10081,test
143.0,155.0,177.0,158.33333,29.71342,3.2394662,4.0000153,1,10081,test
215.0,180.0,50.0,148.33333,184.64862,22.450924,77.99998,1,10081,test
145.0,158.0,177.0,160.0,37.63273,6.1301,16.666656,1,10081,test
94.0,96.0,75.0,88.333336,525.27515,53.989937,9.99999,1,10081,test
60.0,60.0,34.0,51.333332,437.55734,47.131023,60.666664,1,10081,test
46.0,45.0,15.0,35.333332,131.49736,13.395332,0.33333778,1,10081,test
175.0,190.0,213.0,192.66667,38.005856,5.103614,7.666641,1,10081,test
152.0,153.0,139.0,148.0,134.40237,21.045153,42.333336,1,10081,test
162.0,188.0,221.0,190.33333,27.365828,2.9856427,6.666687,1,10081,test
125.0,128.0,109.0,120.666664,279.8301,28.238297,7.666664,1,10081,test
111.0,98.0,43.0,84.0,341.9958,39.74859,4.666668,1,10081,test
24.0,24.0,0.0,16.0,128.8039,16.283749,54.0,1,10081,test
163.0,164.0,146.0,157.66667,143.97067,20.621637,51.000015,1,10081,test
148.0,130.0,46.0,108.0,270.3249,26.99783,2.6666718,1,10081,test
31.0,31.0,5.0,22.333334,15.092305,2.6204853,15.000002,1,10081,test
44.0,42.0,17.0,34.333332,301.33627,36.629204,87.0,1,10081,test
193.0,209.0,225.0,209.0,82.662636,10.52007,14.666672,1,10081,test
172.0,197.0,228.0,199.0,183.19447,22.939161,74.66666,1,10081,test
154.0,167.0,184.0,168.33333,48.53407,10.935446,12.666641,1,10081,test
173.0,181.0,194.0,182.66667,412.25906,44.181843,60.33335,1,10081,test
164.0,178.0,207.0,183.0,39.877594,4.685416,15.6666565,1,10081,test
115.0,118.0,97.0,110.0,17.294828,2.6104507,18.666672,1,10081,test
97.0,100.0,79.0,92.0,79.30811,10.232025,15.666664,1,10081,test
166.0,190.0,226.0,194.0,16.499166,2.8811076,14.666672,1,10081,test
152.0,166.0,193.0,170.33333,38.66667,5.0782933,2.0000153,1,10081,test
109.0,130.0,151.0,130.0,13.308315,2.72216,9.3333435,1,10081,test
154.0,177.0,208.0,179.66667,250.55052,27.770264,32.66668,1,10081,test
125.0,126.0,110.0,120.333336,496.05664,51.42627,38.333344,1,10081,test
160.0,185.0,216.0,187.0,13.743689,1.5398356,3.0000153,1,10081,test
167.0,192.0,223.0,194.0,17.518286,2.5310571,11.666672,1,10081,test
153.0,166.0,182.0,167.0,273.50604,32.660988,78.333336,1,10081,test
122.0,129.0,145.0,132.0,151.39719,19.166622,53.33335,1,10081,test
163.0,182.0,214.0,186.33333,242.27167,27.254229,53.33333,1,10081,test
166.0,186.0,219.0,190.33333,18.196457,3.2052205,0.6666565,1,10081,test
179.0,194.0,215.0,196.0,129.83151,13.387698,11.3333435,1,10081,test
55.0,51.0,22.0,42.666668,35.418144,6.1403365,24.666668,1,10081,test
196.0,208.0,232.0,212.0,103.36557,10.275311,0.33332825,1,10081,test
162.0,166.0,143.0,157.0,225.73239,28.339235,113.66668,1,10081,test
171.0,196.0,227.0,198.0,7.615765,1.9754351,17.333328,1,10081,test
108.0,129.0,160.0,132.33333,4.0551734,0.7551904,1.333313,1,10081,test
162.0,189.0,219.0,190.0,18.336342,6.556843,4.0,1,10081,test
78.0,74.0,37.0,63.0,154.30992,16.066998,25.000004,1,10081,test
224.0,181.0,24.0,143.0,114.93961,16.941362,63.66667,1,10081,test
49.0,48.0,20.0,39.0,17.074999,4.22644,7.999996,1,10081,test
112.0,130.0,154.0,132.0,17.745096,2.3414571,5.0000076,1,10081,test
54.0,54.0,28.0,45.333332,243.1008,30.168674,70.66667,1,10081,test
154.0,180.0,207.0,180.33333,246.97682,26.774303,37.99997,1,10081,test
159.0,184.0,215.0,186.0,25.320183,3.197289,12.333328,1,10081,test
153.0,155.0,141.0,149.66667,64.99575,9.366454,30.66668,1,10081,test
122.0,133.0,139.0,131.33333,40.36774,5.1449685,13.666641,1,10081,test
79.0,74.0,34.0,62.333332,117.648254,12.755074,15.000008,1,10081,test
120.0,118.0,93.0,110.333336,478.87875,52.315758,169.33334,1,10081,test
99.0,101.0,54.0,84.666664,133.67041,13.812465,10.666679,1,10081,test
171.0,196.0,226.0,197.66667,7.6011605,2.0897818,14.000015,1,10081,test
47.0,47.0,21.0,38.333332,254.4991,30.038244,69.66667,1,10081,test
156.0,168.0,182.0,168.66667,120.47313,22.069359,40.33336,1,10081,test
162.0,171.0,178.0,170.33333,371.56543,45.70124,113.33332,1,10081,test
172.0,195.0,226.0,197.66667,13.703236,5.547029,3.9999847,1,10081,test
113.0,117.0,100.0,110.0,12.119765,1.3191794,1.3333282,1,10081,test
131.0,148.0,178.0,152.33333,272.09885,27.806705,19.000015,1,10081,test
163.0,192.0,222.0,192.33333,16.027746,2.2508678,12.3333435,1,10081,test
169.0,185.0,208.0,187.33333,65.81117,11.347494,33.000015,1,10081,test
163.0,183.0,216.0,187.33333,34.412495,5.010926,12.000015,1,10081,test
165.0,191.0,228.0,194.66667,3.4318926,0.85467464,1.3333282,1,10081,test
161.0,182.0,213.0,185.33333,80.670815,9.138368,21.333328,1,10081,test
149.0,162.0,171.0,160.66667,448.64236,47.47345,91.33336,1,10081,test
159.0,179.0,212.0,183.33333,12.238385,2.7343304,13.000015,1,10081,test
85.0,82.0,37.0,68.0,106.33386,13.646736,60.999992,1,10081,test
60.0,56.0,29.0,48.333332,67.60013,14.408623,45.333336,1,10081,test
169.0,193.0,217.0,193.0,22.55855,5.5625,1.3333282,1,10081,test
134.0,149.0,172.0,151.66667,10.9341345,2.348121,7.666641,1,10081,test
130.0,129.0,98.0,119.0,33.865757,5.7550926,29.333336,1,10081,test
153.0,150.0,119.0,140.66667,452.79404,48.532528,64.66669,1,10081,test
48.0,48.0,20.0,38.666668,129.47244,17.137634,39.66666,1,10081,test
118.0,117.0,96.0,110.333336,493.1867,50.84374,37.666687,1,10081,test
96.0,91.0,49.0,78.666664,148.03302,15.017779,3.6666794,1,10081,test
162.0,177.0,200.0,179.66667,45.966187,6.1599765,18.666641,1,10081,test
241.0,249.0,252.0,247.33333,331.22165,43.293377,124.66664,1,10081,test
107.0,90.0,20.0,72.333336,126.24227,18.576569,30.333317,1,10081,test
132.0,134.0,113.0,126.333336,334.282,40.567497,30.666683,1,10081,test
192.0,205.0,222.0,206.33333,333.34833,41.402584,122.99997,1,10081,test
167.0,167.0,143.0,159.0,357.93542,42.038822,109.333336,1,10081,test
117.0,115.0,76.0,102.666664,160.16798,16.969843,22.999992,1,10081,test
111.0,130.0,147.0,129.33333,38.005848,4.340939,7.3333054,1,10081,test
34.0,33.0,12.0,26.333334,184.42946,39.2768,149.0,1,10081,test
173.0,144.0,14.0,110.333336,126.87087,13.485235,21.000015,1,10081,test
117.0,120.0,101.0,112.666664,267.14624,27.658403,19.666664,1,10081,test
96.0,96.0,58.0,83.333336,18.48121,3.8397465,26.333344,1,10081,test
122.0,118.0,91.0,110.333336,5.9066787,2.116481,1.6666489,1,10081,test
114.0,135.0,156.0,135.0,19.804607,2.7933376,23.333336,1,10081,test
174.0,195.0,224.0,197.66667,56.5764,14.343171,7.3333435,1,10081,test
159.0,182.0,214.0,185.0,12.083018,1.5,5.3333435,1,10081,test
168.0,189.0,218.0,191.66667,18.979567,2.088847,3.333313,1,10081,test
163.0,161.0,140.0,154.66667,88.43578,18.792244,41.666687,1,10081,test
160.0,184.0,222.0,188.66667,10.338718,1.5687375,4.666687,1,10081,test
170.0,191.0,220.0,193.66667,10.338718,1.615356,0.9999695,1,10081,test
100.0,98.0,57.0,85.0,154.46324,17.629238,6.666664,1,10081,test
86.0,69.0,0.0,51.666668,7.133655,40.60229,160.99997,1,10081,test
77.0,75.0,50.0,67.333336,295.28143,32.098236,75.66666,1,10081,test
102.0,112.0,121.0,111.666664,369.9399,37.392803,7.3333397,1,10081,test
70.0,52.0,2.0,41.333332,32.693863,17.01561,50.66667,1,10081,test
166.0,189.0,223.0,192.66667,124.43385,16.989368,46.000015,1,10081,test
139.0,140.0,122.0,133.66667,144.01541,15.694781,33.666656,0,10081,test
67.0,63.0,34.0,54.666668,58.547237,6.0266743,0.6666641,0,10081,test
137.0,162.0,202.0,167.0,5.270446,0.8738832,0.66667175,0,10081,test
141.0,166.0,206.0,171.0,0.0,0.4122158,0.0,0,10081,test
161.0,190.0,222.0,191.0,12.806246,1.5712256,2.3333435,0,10081,test
171.0,172.0,176.0,173.0,232.67047,26.276548,50.333336,0,10081,test
163.0,189.0,222.0,191.33333,3.1622777,1.0661701,1.0,0,10081,test
136.0,140.0,126.0,134.0,92.11827,14.826075,26.666664,0,10081,test
145.0,153.0,155.0,151.0,19.002934,2.0310097,0.6666565,0,10081,test
130.0,137.0,130.0,132.33333,51.78806,5.470446,5.3333435,0,10081,test
144.0,147.0,130.0,140.33333,13.308308,3.990467,13.666687,0,10081,test
163.0,147.0,134.0,148.0,343.69916,36.775635,65.33334,0,10081,test
158.0,159.0,141.0,152.66667,19.692034,2.4338915,4.3333435,0,10081,test
162.0,188.0,223.0,191.0,4.472136,1.1973277,4.0,0,10081,test
150.0,151.0,133.0,144.66667,5.0771446,2.1999645,6.6666565,0,10081,test
155.0,156.0,142.0,151.0,17.029387,2.5383773,5.0,0,10081,test
162.0,188.0,221.0,190.33333,7.071068,1.1353688,1.0,0,10081,test
47.0,37.0,10.0,31.333334,17.919577,9.180555,11.666664,0,10081,test
126.0,119.0,101.0,115.333336,318.25214,33.779644,49.666676,0,10081,test
143.0,149.0,145.0,145.66667,17.788895,2.1659653,0.33337402,0,10081,test
61.0,47.0,20.0,42.666668,249.996,33.95825,92.99999,0,10081,test
164.0,190.0,223.0,192.33333,9.486833,1.1989579,3.0,0,10081,test
158.0,169.0,189.0,172.0,34.92849,5.510466,19.666656,0,10081,test
160.0,163.0,146.0,156.33333,17.333313,2.8603568,6.6666565,0,10081,test
192.0,202.0,204.0,199.33333,155.38054,16.29501,16.666656,0,10081,test
163.0,166.0,149.0,159.33333,6.0,2.2167685,11.0,0,10081,test
139.0,165.0,202.0,168.66667,4.216364,0.78436875,0.66667175,0,10081,test
162.0,163.0,147.0,157.33333,36.347134,4.6774893,14.6666565,0,10081,test
190.0,199.0,206.0,198.33333,22.395443,4.605533,19.0,0,10081,test
170.0,179.0,176.0,175.0,47.760986,5.232859,3.6666718,0,10081,test
67.0,65.0,40.0,57.333332,28.031723,3.0550373,0.66666794,0,10081,test
133.0,139.0,137.0,136.33333,36.45697,3.7762105,2.666687,0,10081,test
167.0,169.0,148.0,161.33333,8.856925,4.365615,22.666656,0,10081,test
96.0,100.0,75.0,90.333336,27.313,3.0833158,7.0,0,10081,test
95.0,98.0,67.0,86.666664,8.6666565,2.0971289,7.6666718,0,10081,test
25.0,20.0,0.0,15.0,46.85913,5.038127,14.333335,0,10081,test
127.0,132.0,126.0,128.33333,186.33899,20.162863,39.000015,0,10081,test
161.0,187.0,222.0,190.0,5.8309517,0.631219,1.0,0,10081,test
144.0,151.0,144.0,146.33333,17.66982,2.3200889,9.999985,0,10081,test
156.0,182.0,217.0,185.0,4.472136,0.8315084,2.0,0,10081,test
138.0,163.0,203.0,168.0,3.1622777,0.4145781,1.0,0,10081,test
136.0,162.0,199.0,165.66667,10.0,1.0317234,3.0,0,10081,test
84.0,89.0,83.0,85.333336,282.1544,35.852577,50.33333,0,10081,test
156.0,182.0,217.0,185.0,5.8309517,0.6673174,3.0,0,10081,test
119.0,88.0,70.0,92.333336,363.778,42.61657,79.33332,0,10081,test
125.0,89.0,65.0,93.0,57.944427,8.184219,29.666664,0,10081,test
157.0,183.0,216.0,185.33333,12.165525,1.7070625,6.0,0,10081,test
147.0,172.0,212.0,177.0,5.0990195,0.5642334,0.0,0,10081,test
253.0,255.0,254.0,254.0,8.069154,1.0135797,2.3333282,0,10081,test
150.0,151.0,133.0,144.66667,47.518417,5.116227,4.0,0,10081,test
99.0,106.0,90.0,98.333336,15.733907,1.8442795,2.3333282,0,10081,test
157.0,158.0,142.0,152.33333,137.39156,14.491848,26.666649,0,10081,test
133.0,107.0,0.0,80.0,9.545209,0.94269395,1.3333282,0,10081,test
155.0,156.0,140.0,150.33333,34.286373,3.9938917,8.0000305,0,10081,test
149.0,149.0,125.0,141.0,23.409399,2.3456242,3.0,0,10081,test
173.0,179.0,177.0,176.33333,393.08832,41.203407,49.66664,0,10081,test
110.0,125.0,148.0,127.666664,58.214127,10.887385,39.000015,0,10081,test
151.0,177.0,212.0,180.0,6.3245554,0.8160978,2.0,0,10081,test
77.0,76.0,45.0,66.0,103.6447,10.8204,31.333336,0,10081,test
164.0,190.0,223.0,192.33333,10.0,1.0551214,0.0,0,10081,test
38.0,31.0,2.0,23.666666,86.44201,10.713373,9.000002,0,10081,test
150.0,176.0,211.0,179.0,10.29563,1.2271346,2.0,0,10081,test
67.0,63.0,34.0,54.666668,31.622776,3.4995465,3.0,0,10081,test
164.0,189.0,220.0,191.0,6.0,0.6673174,0.0,0,10081,test
96.0,108.0,86.0,96.666664,117.17887,13.57567,49.000015,0,10081,test
153.0,154.0,136.0,147.66667,4.2426405,0.9437293,5.0,0,10081,test
86.0,70.0,45.0,67.0,265.20013,27.248352,20.333332,0,10081,test
162.0,163.0,147.0,157.33333,9.333374,1.7638958,6.6666565,0,10081,test
159.0,160.0,142.0,153.66667,34.257187,3.7364337,7.0,0,10081,test
96.0,98.0,76.0,90.0,157.01733,17.694345,32.333336,0,10081,test
103.0,108.0,86.0,99.0,154.98962,17.466011,31.666672,0,10081,test
143.0,168.0,208.0,173.0,7.071068,1.2468711,7.0,0,10081,test
69.0,65.0,27.0,53.666668,31.682442,3.520656,5.333336,0,10081,test
145.0,143.0,122.0,136.66667,18.384804,3.1234372,7.3333435,0,10081,test
39.0,38.0,7.0,28.0,9.261626,4.5815234,25.666668,0,10081,test
149.0,116.0,0.0,88.333336,115.13951,15.306695,38.33332,0,10081,test
106.0,109.0,88.0,101.0,44.58449,4.5486736,0.33333588,0,10081,test
162.0,188.0,221.0,190.33333,4.472136,1.3433865,1.0,0,10081,test
156.0,159.0,140.0,151.66667,34.76907,7.173628,25.0,0,10081,test
149.0,152.0,145.0,148.66667,12.806249,8.341351,39.333344,0,10081,test
145.0,151.0,147.0,147.66667,19.47076,2.3572528,5.3333435,0,10081,test
152.0,154.0,133.0,146.33333,14.802423,2.0184693,7.0000305,0,10081,test
161.0,187.0,222.0,190.0,19.849434,2.0252314,0.0,0,10081,test
150.0,176.0,213.0,179.66667,6.3245554,0.73818827,1.0,0,10081,test
145.0,171.0,208.0,174.66667,7.071068,0.9931405,3.0,0,10081,test
144.0,170.0,207.0,173.66667,4.0,0.4739297,1.0,0,10081,test
132.0,111.0,92.0,111.666664,392.4082,42.33052,32.66667,0,10081,test
159.0,161.0,147.0,155.66667,36.227715,5.156913,0.6666565,0,10081,test
150.0,173.0,204.0,175.66667,18.439072,3.2000365,15.6666565,0,10081,test
153.0,154.0,136.0,147.66667,15.033329,2.5746663,13.666687,0,10081,test
81.0,83.0,59.0,74.333336,68.00817,6.8705597,2.6666641,0,10081,test
137.0,162.0,202.0,167.0,7.0079136,0.719429,1.3333282,0,10081,test
197.0,204.0,196.0,199.0,125.39094,17.338654,60.0,0,10081,test
38.0,33.0,1.0,24.0,42.274242,8.385757,16.333334,0,10081,test
149.0,175.0,210.0,178.0,8.0,0.8160978,0.0,0,10081,test
134.0,157.0,198.0,163.0,9.486833,2.0063376,7.0,0,10081,test
142.0,143.0,125.0,136.66667,21.873333,2.753194,6.6666565,0,10081,test
177.0,144.0,11.0,110.666664,210.69461,21.901257,23.000008,0,10081,test
71.0,67.0,38.0,58.666668,8.6666565,1.6629435,8.333336,0,10081,test
56.0,57.0,39.0,50.666668,34.058773,4.320503,10.0,0,10081,test
147.0,173.0,210.0,176.66667,5.0990195,1.1319232,4.0,0,10081,test
209.0,180.0,162.0,183.66667,564.03326,58.51716,42.666687,0,10081,test
145.0,147.0,125.0,139.0,19.646883,2.1600962,2.0,0,10081,test
51.0,45.0,11.0,35.666668,31.14482,4.0277057,7.666664,0,10081,test
156.0,166.0,168.0,163.33333,15.391182,1.6327938,2.6666565,0,10081,test
164.0,165.0,147.0,158.66667,99.36912,12.232768,21.666687,0,10081,test
163.0,169.0,169.0,167.0,57.368187,7.519506,15.333328,0,10081,test
156.0,182.0,219.0,185.66667,4.472136,0.8315084,3.0,0,10081,test
